Location,year,month,day,hour,PM2.5,O3,TEMPERATURE,PRESSURE,DEWPOINT,RAIN
Wanshouxigong,2015,9,1,11,17,49,21.5,1009.3,17.9,0
Wanshouxigong,2015,9,1,12,NA,55,21.7,1009.5,17.5,0
Wanshouxigong,2015,9,1,13,NA,58,22,1009.3,17.1,0
Wanshouxigong,2015,9,1,14,25,61,21.6,1009,18,0.1
Wanshouxigong,2015,9,1,15,NA,51,22.9,1008.5,17.6,0
Wanshouxigong,2015,9,1,16,NA,44,23.5,1008.4,17.7,0
Wanshouxigong,2015,9,1,17,NA,55,23.9,1008.3,17.2,0
Wanshouxigong,2015,9,1,18,NA,57,24.1,1008.3,17.1,0
Wanshouxigong,2015,9,1,19,NA,52,23.3,1008.2,17.3,0
Wanshouxigong,2015,9,1,20,3,32,21.7,1008.8,18.7,0
Wanshouxigong,2015,9,1,21,NA,13,20.4,1009,18.7,0
Wanshouxigong,2015,9,1,22,NA,5,20.5,1009,18.8,0
Wanshouxigong,2015,9,1,23,NA,17,21.9,1009.2,17.3,0
Wanshouxigong,2015,9,2,0,8,12,20.7,1009.2,18.1,0
Wanshouxigong,2015,9,2,1,9,12,20.2,1009.4,17.2,0
Wanshouxigong,2015,9,2,2,10,21,20.5,1009.4,16.9,0
Wanshouxigong,2015,9,2,3,7,42,19.9,1009.4,16.9,0
Wanshouxigong,2015,9,2,4,NA,40,21.1,1009.5,16.9,0
Wanshouxigong,2015,9,2,5,NA,34,20.5,1009.5,16.5,0
Wanshouxigong,2015,9,2,6,6,30,20.3,1009.6,16.5,0
Wanshouxigong,2015,9,2,7,21,24,21.1,1010,16.3,0
Wanshouxigong,2015,9,2,8,18,22,22.3,1010.1,16.6,0
Wanshouxigong,2015,9,2,9,9,28,24,1010.1,16.8,0
Wanshouxigong,2015,9,2,10,16,52,26.4,1010,16.6,0
Wanshouxigong,2015,9,2,11,NA,72,27.5,1009.6,16.5,0
Wanshouxigong,2015,9,2,12,NA,85,28.6,1009,15.2,0
Wanshouxigong,2015,9,2,13,3,90,29.4,1008.7,15.1,0
Wanshouxigong,2015,9,2,14,7,93,29.7,1008.2,15,0
Wanshouxigong,2015,9,2,15,7,97,30.5,1007.8,14.6,0
Wanshouxigong,2015,9,2,16,8,102,30.6,1007.3,14.7,0
Wanshouxigong,2015,9,2,17,6,101,30.2,1007.1,15.5,0
Wanshouxigong,2015,9,2,18,6,92,29.9,1007.1,17.4,0
Wanshouxigong,2015,9,2,19,8,65,26.2,1007.4,18.6,0
Wanshouxigong,2015,9,2,20,14,44,25.6,1008,17.8,0
Wanshouxigong,2015,9,2,21,12,34,25.3,1008.5,17,0
Wanshouxigong,2015,9,2,22,20,35,22.8,1008.6,18.6,0
Wanshouxigong,2015,9,2,23,18,30,21.6,1008.8,18.4,0
Wanshouxigong,2015,9,3,0,18,12,20.7,1009.1,18.6,0
Wanshouxigong,2015,9,3,1,18,4,20.3,1009.4,18.6,0
Wanshouxigong,2015,9,3,2,16,2,21.1,1009.5,18.5,0
Wanshouxigong,2015,9,3,3,20,8,20,1009.6,18.5,0
Wanshouxigong,2015,9,3,4,14,22,20.9,1009.7,17.3,0
Wanshouxigong,2015,9,3,5,11,23,21.1,1010,16.9,0
Wanshouxigong,2015,9,3,6,14,26,20.5,1010.5,17.1,0
Wanshouxigong,2015,9,3,7,6,26,22.7,1011.1,16.9,0
Wanshouxigong,2015,9,3,8,8,32,23.7,1011.4,17.2,0
Wanshouxigong,2015,9,3,9,6,50,25.9,1011.4,17.5,0
Wanshouxigong,2015,9,3,10,9,68,27.1,1011.3,16.4,0
Wanshouxigong,2015,9,3,11,9,84,28.5,1011,16.1,0
Wanshouxigong,2015,9,3,12,14,108,29.7,1010.4,15.4,0
Wanshouxigong,2015,9,3,13,14,128,30.3,1009.8,15.6,0
Wanshouxigong,2015,9,3,14,14,143,31,1009.1,16.6,0
Wanshouxigong,2015,9,3,15,12,152,31,1008.7,15.4,0
Wanshouxigong,2015,9,3,16,15,144,31.1,1008.4,15.9,0
Wanshouxigong,2015,9,3,17,14,135,30.8,1008.1,16,0
Wanshouxigong,2015,9,3,18,11,122,29.7,1008.3,16.8,0
Wanshouxigong,2015,9,3,19,16,119,28.7,1008.6,16.9,0
Wanshouxigong,2015,9,3,20,23,106,27.4,1009,17.8,0
Wanshouxigong,2015,9,3,21,29,82,26.3,1009.6,19.4,0
Wanshouxigong,2015,9,3,22,21,83,25.6,1009.6,19,0
Wanshouxigong,2015,9,3,23,32,98,25,1009.8,19.1,0
Wanshouxigong,2015,9,4,0,38,92,24.2,1009.8,19.5,0
Wanshouxigong,2015,9,4,1,49,87,23,1009.9,20,0
Wanshouxigong,2015,9,4,2,57,86,22.2,1009.6,19.6,0
Wanshouxigong,2015,9,4,3,68,88,21.4,1009.8,19.3,0
Wanshouxigong,2015,9,4,4,67,63,21.3,1009.6,19.4,0
Wanshouxigong,2015,9,4,5,76,56,21.2,1009.6,19.1,0
Wanshouxigong,2015,9,4,6,72,61,21.3,1009.7,18.9,0
Wanshouxigong,2015,9,4,7,71,53,21.7,1009.8,18.7,0
Wanshouxigong,2015,9,4,8,63,51,22.4,1009.8,18.6,0
Wanshouxigong,2015,9,4,9,67,53,22.8,1009.8,19.2,0
Wanshouxigong,2015,9,4,10,75,58,23.3,1009.6,19.5,0
Wanshouxigong,2015,9,4,11,81,59,23.4,1008.8,20,0
Wanshouxigong,2015,9,4,12,85,65,23.3,1008.2,19.5,0
Wanshouxigong,2015,9,4,13,91,64,22,1007.6,19.5,0.8
Wanshouxigong,2015,9,4,14,80,37,21.2,1007.1,20.2,2.8
Wanshouxigong,2015,9,4,15,51,43,20.9,1007.2,19.2,0.3
Wanshouxigong,2015,9,4,16,42,56,20.2,1006.9,19.4,1.6
Wanshouxigong,2015,9,4,17,30,84,19.8,1007.6,19.3,13.4
Wanshouxigong,2015,9,4,18,23,92,19.6,1007.4,18.9,6.3
Wanshouxigong,2015,9,4,19,41,63,19.4,1007.2,18.9,0.9
Wanshouxigong,2015,9,4,20,40,56,19.4,1007.8,18.7,1.5
Wanshouxigong,2015,9,4,21,40,62,19.5,1008,18.8,1.2
Wanshouxigong,2015,9,4,22,29,84,19.2,1007.7,18.4,1.8
Wanshouxigong,2015,9,4,23,19,84,18.8,1007.2,18.1,1.6
Wanshouxigong,2015,9,5,0,13,76,18.6,1006.8,18.1,3.2
Wanshouxigong,2015,9,5,1,14,85,18.3,1006.3,17.7,1.6
Wanshouxigong,2015,9,5,2,14,92,18.4,1005.9,17.4,0.5
Wanshouxigong,2015,9,5,3,26,93,17.9,1005.7,16.9,1
Wanshouxigong,2015,9,5,4,22,82,17.8,1005.3,17.3,1.4
Wanshouxigong,2015,9,5,5,19,84,17.8,1005.1,17.2,0.3
Wanshouxigong,2015,9,5,6,23,88,17.9,1005.4,17.6,4.1
Wanshouxigong,2015,9,5,7,22,71,17.7,1005.8,17.4,3.4
Wanshouxigong,2015,9,5,8,16,73,17.7,1005.9,17.4,2.6
Wanshouxigong,2015,9,5,9,10,85,17.8,1006.2,17.5,2.3
Wanshouxigong,2015,9,5,10,13,79,17.9,1006.6,17.1,0.5
Wanshouxigong,2015,9,5,11,23,75,18.1,1006.7,16.9,0.1
Wanshouxigong,2015,9,5,12,23,76,17.7,1006.8,16.4,0
Wanshouxigong,2015,9,5,13,24,78,17.5,1006.7,14.9,0
Wanshouxigong,2015,9,5,14,15,95,18,1007.1,14.9,0
Wanshouxigong,2015,9,5,15,8,99,17.6,1007.1,14.5,0.1
Wanshouxigong,2015,9,5,16,10,88,18.6,1006.9,15.1,0
Wanshouxigong,2015,9,5,17,15,65,17.9,1007.4,15.9,0
Wanshouxigong,2015,9,5,18,17,68,17.9,1007.6,15.3,0
Wanshouxigong,2015,9,5,19,23,54,17.7,1008,15.7,0.1
Wanshouxigong,2015,9,5,20,22,53,17.6,1008.7,15.8,0.1
Wanshouxigong,2015,9,5,21,21,49,17.9,1008.8,15.5,0
Wanshouxigong,2015,9,5,22,28,39,18.4,1008.4,14.9,0
Wanshouxigong,2015,9,5,23,22,37,18.7,1008.4,14.6,0
Wanshouxigong,2015,9,6,0,13,40,18.9,1008.4,14.4,0
Wanshouxigong,2015,9,6,1,18,42,18.8,1008.5,14.7,0
Wanshouxigong,2015,9,6,2,12,56,18.1,1008.5,15,0
Wanshouxigong,2015,9,6,3,8,46,18.2,1008.7,14.9,0
Wanshouxigong,2015,9,6,4,14,37,17.7,1008.9,15.3,0
Wanshouxigong,2015,9,6,5,12,39,17.9,1009,15.5,0
Wanshouxigong,2015,9,6,6,12,41,17.3,1009.5,15.6,0
Wanshouxigong,2015,9,6,7,13,31,18.6,1010,15.8,0
Wanshouxigong,2015,9,6,8,16,27,20.2,1010.4,16.2,0
Wanshouxigong,2015,9,6,9,15,42,22.7,1010.6,16,0
Wanshouxigong,2015,9,6,10,12,51,23.7,1010.8,16.2,0
Wanshouxigong,2015,9,6,11,14,71,24.6,1010.3,15.2,0
Wanshouxigong,2015,9,6,12,16,87,25.9,1009.7,14.7,0
Wanshouxigong,2015,9,6,13,20,91,26.2,1009.3,14,0
Wanshouxigong,2015,9,6,14,16,109,26.9,1008.9,13.6,0
Wanshouxigong,2015,9,6,15,16,123,27.4,1008.4,13,0
Wanshouxigong,2015,9,6,16,15,127,27.6,1007.9,11.6,0
Wanshouxigong,2015,9,6,17,15,125,27.8,1007.9,11.8,0
Wanshouxigong,2015,9,6,18,15,130,26.7,1007.8,12.7,0
Wanshouxigong,2015,9,6,19,20,112,24.7,1007.8,13.3,0
Wanshouxigong,2015,9,6,20,27,69,23.5,1008.3,14.8,0
Wanshouxigong,2015,9,6,21,33,41,23.2,1008.7,13.9,0
Wanshouxigong,2015,9,6,22,32,29,22.5,1008.8,14.9,0
Wanshouxigong,2015,9,6,23,29,11,20.6,1008.5,15.6,0
Wanshouxigong,2015,9,7,0,30,2,19.2,1008.6,16.6,0
Wanshouxigong,2015,9,7,1,28,2,18.1,1009,16.6,0
Wanshouxigong,2015,9,7,2,25,2,17.4,1008.8,16.3,0
Wanshouxigong,2015,9,7,3,23,2,17,1008.9,16,0
Wanshouxigong,2015,9,7,4,29,2,16.5,1009.3,15.9,0
Wanshouxigong,2015,9,7,5,26,2,16.7,1009.6,16.2,0
Wanshouxigong,2015,9,7,6,21,2,16.4,1009.8,15.8,0
Wanshouxigong,2015,9,7,7,22,11,18.7,1010.3,15.9,0
Wanshouxigong,2015,9,7,8,19,24,20.7,1010.3,15.9,0
Wanshouxigong,2015,9,7,9,19,36,22.4,1010.3,15,0
Wanshouxigong,2015,9,7,10,19,49,24.4,1010.1,16.4,0
Wanshouxigong,2015,9,7,11,18,73,25.9,1009.6,15.3,0
Wanshouxigong,2015,9,7,12,23,93,27.2,1008.8,15.6,0
Wanshouxigong,2015,9,7,13,24,119,27.7,1008.4,14.7,0
Wanshouxigong,2015,9,7,14,19,147,28.5,1008.4,14,0
Wanshouxigong,2015,9,7,15,18,150,28.7,1008.1,14.9,0
Wanshouxigong,2015,9,7,16,14,145,28.7,1007.9,13.8,0
Wanshouxigong,2015,9,7,17,16,140,28,1008.1,14.3,0
Wanshouxigong,2015,9,7,18,21,135,26.9,1008.1,14.6,0
Wanshouxigong,2015,9,7,19,27,128,25.8,1008.3,14.6,0
Wanshouxigong,2015,9,7,20,29,118,25.3,1009.2,12.8,0
Wanshouxigong,2015,9,7,21,27,93,24.3,1009.7,12.9,0
Wanshouxigong,2015,9,7,22,30,88,24.1,1009.8,13.3,0
Wanshouxigong,2015,9,7,23,33,79,23.1,1009.8,14.1,0
Wanshouxigong,2015,9,8,0,39,63,20.4,1009.8,15.4,0
Wanshouxigong,2015,9,8,1,49,48,19.1,1009.9,16.1,0
Wanshouxigong,2015,9,8,2,51,43,18.3,1009.9,16.1,0
Wanshouxigong,2015,9,8,3,57,44,17.5,1009.9,16,0
Wanshouxigong,2015,9,8,4,65,30,17.1,1010.1,16,0
Wanshouxigong,2015,9,8,5,74,18,16.9,1010.4,15.8,0
Wanshouxigong,2015,9,8,6,79,12,16.7,1010.9,16.1,0
Wanshouxigong,2015,9,8,7,80,4,18.6,1011.4,16.7,0
Wanshouxigong,2015,9,8,8,59,7,20.5,1011.3,16.7,0
Wanshouxigong,2015,9,8,9,72,19,22.2,1011.2,17.1,0
Wanshouxigong,2015,9,8,10,76,41,23.9,1011.5,17.4,0
Wanshouxigong,2015,9,8,11,60,92,25.8,1011,16.4,0
Wanshouxigong,2015,9,8,12,44,142,26.7,1010.8,12.7,0
Wanshouxigong,2015,9,8,13,34,168,26.2,1010.4,11.9,0
Wanshouxigong,2015,9,8,14,36,169,27.4,1010.3,11.4,0
Wanshouxigong,2015,9,8,15,30,164,26.2,1010.2,11.1,0
Wanshouxigong,2015,9,8,16,33,165,25.8,1010.1,11.5,0
Wanshouxigong,2015,9,8,17,42,162,25.4,1010.2,12.3,0
Wanshouxigong,2015,9,8,18,44,156,25,1010.6,13.5,0
Wanshouxigong,2015,9,8,19,51,132,23.1,1010.7,15.2,0
Wanshouxigong,2015,9,8,20,68,113,22.8,1011.5,15.6,0
Wanshouxigong,2015,9,8,21,72,109,22.1,1012,16.4,0
Wanshouxigong,2015,9,8,22,81,84,21.3,1012.6,16.9,0
Wanshouxigong,2015,9,8,23,87,58,20.6,1012.5,17,0
Wanshouxigong,2015,9,9,0,87,44,21.4,1012.8,16.4,0
Wanshouxigong,2015,9,9,1,87,14,20.2,1012.7,17.6,0
Wanshouxigong,2015,9,9,2,76,2,20.1,1012.7,17.7,0
Wanshouxigong,2015,9,9,3,72,3,20.4,1012.8,16,0
Wanshouxigong,2015,9,9,4,65,39,20.5,1012.8,15.5,0
Wanshouxigong,2015,9,9,5,66,44,19.8,1013.2,15.9,0
Wanshouxigong,2015,9,9,6,60,44,19.6,1013.7,15.7,0
Wanshouxigong,2015,9,9,7,47,74,20.5,1014.2,14.6,0
Wanshouxigong,2015,9,9,8,43,76,21.3,1014.8,14.2,0
Wanshouxigong,2015,9,9,9,46,42,22,1015.4,15.4,0
Wanshouxigong,2015,9,9,10,40,25,23.1,1015.7,15.9,0
Wanshouxigong,2015,9,9,11,43,25,24.2,1015.6,15.7,0
Wanshouxigong,2015,9,9,12,30,66,24.6,1015.4,15,0
Wanshouxigong,2015,9,9,13,31,102,25.3,1014.9,16.2,0
Wanshouxigong,2015,9,9,14,29,137,24.8,1015.2,15.7,0
Wanshouxigong,2015,9,9,15,23,102,24,1015.2,15.8,0
Wanshouxigong,2015,9,9,16,17,82,23.3,1015.4,15.1,0
Wanshouxigong,2015,9,9,17,12,69,22.5,1015.8,14.9,0
Wanshouxigong,2015,9,9,18,10,56,21.9,1016.4,14.5,0
Wanshouxigong,2015,9,9,19,9,43,21.4,1016.7,14.3,0
Wanshouxigong,2015,9,9,20,11,37,21,1017.5,13.9,0
Wanshouxigong,2015,9,9,21,11,36,20.7,1018.3,13.6,0
Wanshouxigong,2015,9,9,22,12,33,19.3,1018.3,14.1,0.1
Wanshouxigong,2015,9,9,23,10,34,19.3,1018.4,14.1,0
Wanshouxigong,2015,9,10,0,8,43,19.7,1018.5,12.5,0
Wanshouxigong,2015,9,10,1,9,33,19.6,1018.2,12.1,0
Wanshouxigong,2015,9,10,2,9,35,19.3,1018.1,12.6,0
Wanshouxigong,2015,9,10,3,5,37,19.4,1018.2,11.4,0
Wanshouxigong,2015,9,10,4,8,41,19,1018.2,12.3,0
Wanshouxigong,2015,9,10,5,5,32,18.9,1018,12.2,0
Wanshouxigong,2015,9,10,6,5,29,19,1018.1,11.1,0
Wanshouxigong,2015,9,10,7,4,23,17.3,1018.3,14.2,0.4
Wanshouxigong,2015,9,10,8,8,11,17.5,1018.2,13.2,0
Wanshouxigong,2015,9,10,9,8,10,18.1,1017.9,12.5,0
Wanshouxigong,2015,9,10,10,7,16,18,1018.2,14.5,0.2
Wanshouxigong,2015,9,10,11,14,18,17.8,1018.5,13.7,0.1
Wanshouxigong,2015,9,10,12,10,29,16.7,1019.2,13.4,0.7
Wanshouxigong,2015,9,10,13,11,34,16.6,1018.5,12.7,0.6
Wanshouxigong,2015,9,10,14,10,31,16.6,1017.8,11.9,0.4
Wanshouxigong,2015,9,10,15,8,28,16.5,1016.8,12.1,0
Wanshouxigong,2015,9,10,16,14,29,16.2,1016.3,12.7,0
Wanshouxigong,2015,9,10,17,5,39,15.9,1015.9,12.1,0.6
Wanshouxigong,2015,9,10,18,9,42,14.7,1016.1,11.5,0.9
Wanshouxigong,2015,9,10,19,6,42,14,1015.9,11.3,1.2
Wanshouxigong,2015,9,10,20,6,47,13.7,1016.6,11.6,1.5
Wanshouxigong,2015,9,10,21,7,49,13.9,1016.6,11.6,0.3
Wanshouxigong,2015,9,10,22,5,50,14.1,1016.2,12,0
Wanshouxigong,2015,9,10,23,8,45,14.3,1015.7,11.4,0
Wanshouxigong,2015,9,11,0,11,42,13.9,1015.2,10.7,0.1
Wanshouxigong,2015,9,11,1,10,35,13.8,1014.6,11.7,0.1
Wanshouxigong,2015,9,11,2,11,36,13.8,1013.9,11.1,0
Wanshouxigong,2015,9,11,3,7,49,14.2,1013.8,10.8,0
Wanshouxigong,2015,9,11,4,4,47,14.6,1013.4,10.8,0
Wanshouxigong,2015,9,11,5,5,45,14.6,1013.1,11,0
Wanshouxigong,2015,9,11,6,4,45,14.8,1013.2,11,0
Wanshouxigong,2015,9,11,7,4,35,14.9,1013.3,11.1,0
Wanshouxigong,2015,9,11,8,8,38,16.5,1013.2,10.6,0
Wanshouxigong,2015,9,11,9,7,38,17.5,1013,10.6,0
Wanshouxigong,2015,9,11,10,NA,41,19.3,1012.9,10.8,0
Wanshouxigong,2015,9,11,11,NA,57,19.6,1012.4,10,0
Wanshouxigong,2015,9,11,12,6,65,20.6,1011.8,10.7,0
Wanshouxigong,2015,9,11,13,7,70,21.1,1011.3,9.7,0
Wanshouxigong,2015,9,11,14,3,75,21.9,1010.7,9.1,0
Wanshouxigong,2015,9,11,15,5,77,22.1,1010.1,10.6,0
Wanshouxigong,2015,9,11,16,6,80,22.8,1009.2,10.2,0
Wanshouxigong,2015,9,11,17,9,77,22.9,1009.1,10,0
Wanshouxigong,2015,9,11,18,11,62,20.7,1009,10.8,0
Wanshouxigong,2015,9,11,19,16,49,15.8,1011.2,12,3.8
Wanshouxigong,2015,9,11,20,10,46,14.8,1010.9,13.5,1.7
Wanshouxigong,2015,9,11,21,23,17,15.6,1011.7,13.3,0
Wanshouxigong,2015,9,11,22,26,2,15.9,1011.8,11.7,0
Wanshouxigong,2015,9,11,23,14,2,16,1011.7,10.3,0
Wanshouxigong,2015,9,12,0,21,2,16.4,1011.6,9.1,0
Wanshouxigong,2015,9,12,1,13,17,17,1012.3,7.6,0
Wanshouxigong,2015,9,12,2,6,44,17.1,1012.7,6,0
Wanshouxigong,2015,9,12,3,4,52,17,1012.8,4.6,0
Wanshouxigong,2015,9,12,4,4,50,16.8,1013.5,4.5,0
Wanshouxigong,2015,9,12,5,3,46,16.2,1013.9,4.6,0
Wanshouxigong,2015,9,12,6,3,38,15.8,1014.4,5.1,0
Wanshouxigong,2015,9,12,7,7,32,16.2,1015.1,5.5,0
Wanshouxigong,2015,9,12,8,7,33,17.6,1015.3,5.5,0
Wanshouxigong,2015,9,12,9,5,41,18.9,1015.6,5,0
Wanshouxigong,2015,9,12,10,10,54,20.4,1015.6,3.1,0
Wanshouxigong,2015,9,12,11,4,61,21.1,1015.2,3.3,0
Wanshouxigong,2015,9,12,12,3,67,22.4,1014,4.4,0
Wanshouxigong,2015,9,12,13,NA,71,23.3,1013.1,4.3,0
Wanshouxigong,2015,9,12,14,4,74,24.3,1012,5.1,0
Wanshouxigong,2015,9,12,15,3,77,25,1011.3,5.7,0
Wanshouxigong,2015,9,12,16,5,79,25.5,1010.5,5.1,0
Wanshouxigong,2015,9,12,17,7,77,25.6,1010.3,5.7,0
Wanshouxigong,2015,9,12,18,7,71,24.8,1010,5,0
Wanshouxigong,2015,9,12,19,12,50,22.5,1010.4,6.3,0
Wanshouxigong,2015,9,12,20,12,44,22,1011.1,7,0
Wanshouxigong,2015,9,12,21,17,47,21.2,1011.7,7.8,0
Wanshouxigong,2015,9,12,22,17,38,20.2,1011.8,8.2,0
Wanshouxigong,2015,9,12,23,20,19,19.8,1011.9,8.8,0
Wanshouxigong,2015,9,13,0,22,9,18.7,1012.1,9.2,0
Wanshouxigong,2015,9,13,1,20,8,17.8,1012.3,9.4,0
Wanshouxigong,2015,9,13,2,20,2,15.1,1012.5,10.5,0
Wanshouxigong,2015,9,13,3,22,2,15.3,1012.5,10.7,0
Wanshouxigong,2015,9,13,4,22,2,13.5,1012.5,10.8,0
Wanshouxigong,2015,9,13,5,22,2,12.7,1012.7,11.1,0
Wanshouxigong,2015,9,13,6,25,2,12.4,1013,11.1,0
Wanshouxigong,2015,9,13,7,25,2,15.5,1013.1,12.3,0
Wanshouxigong,2015,9,13,8,20,5,18.5,1013.2,11.3,0
Wanshouxigong,2015,9,13,9,15,22,21.1,1013.4,9.3,0
Wanshouxigong,2015,9,13,10,15,37,23.9,1013.5,10.9,0
Wanshouxigong,2015,9,13,11,7,48,25.5,1013.1,10.1,0
Wanshouxigong,2015,9,13,12,3,70,27.4,1012.5,8.8,0
Wanshouxigong,2015,9,13,13,9,84,28.6,1011.6,6.6,0
Wanshouxigong,2015,9,13,14,12,109,29.1,1010.9,6.5,0
Wanshouxigong,2015,9,13,15,17,109,29.3,1010.4,8.4,0
Wanshouxigong,2015,9,13,16,22,119,29.3,1010,9.9,0
Wanshouxigong,2015,9,13,17,10,115,28.9,1010,9.1,0
Wanshouxigong,2015,9,13,18,16,104,27.4,1010,8.3,0
Wanshouxigong,2015,9,13,19,20,95,25.9,1010.3,9.7,0
Wanshouxigong,2015,9,13,20,35,70,24.9,1011,10.7,0
Wanshouxigong,2015,9,13,21,35,57,24.4,1011.5,10.7,0
Wanshouxigong,2015,9,13,22,39,45,23.1,1011.6,10.8,0
Wanshouxigong,2015,9,13,23,39,34,22.1,1011.7,11.5,0
Wanshouxigong,2015,9,14,0,39,30,21.2,1011.9,11.8,0
Wanshouxigong,2015,9,14,1,43,5,18.7,1012,12.4,0
Wanshouxigong,2015,9,14,2,53,2,16.6,1012.1,13.7,0
Wanshouxigong,2015,9,14,3,53,2,16,1012.4,13.3,0
Wanshouxigong,2015,9,14,4,70,2,15.1,1012.6,13.3,0
Wanshouxigong,2015,9,14,5,78,2,15.6,1013.2,13.8,0
Wanshouxigong,2015,9,14,6,77,2,14.8,1013.9,13.5,0
Wanshouxigong,2015,9,14,7,83,2,16,1014.8,14.2,0
Wanshouxigong,2015,9,14,8,68,7,18.3,1015.3,14.4,0
Wanshouxigong,2015,9,14,9,70,13,20.1,1015.6,14.5,0
Wanshouxigong,2015,9,14,10,87,17,21.8,1015.7,14.9,0
Wanshouxigong,2015,9,14,11,117,43,23.8,1015.4,14.2,0
Wanshouxigong,2015,9,14,12,95,109,25,1014.8,13.5,0
Wanshouxigong,2015,9,14,13,103,150,25,1014.5,12.6,0
Wanshouxigong,2015,9,14,14,92,150,25.5,1014.3,12,0
Wanshouxigong,2015,9,14,15,90,165,25.4,1013.9,10.8,0
Wanshouxigong,2015,9,14,16,74,181,25.8,1013.6,10.4,0
Wanshouxigong,2015,9,14,17,63,169,25.7,1013.6,7.8,0
Wanshouxigong,2015,9,14,18,52,164,24.7,1013.6,9.8,0
Wanshouxigong,2015,9,14,19,61,139,23,1014.1,13.2,0
Wanshouxigong,2015,9,14,20,59,105,21.4,1014.9,12.8,0
Wanshouxigong,2015,9,14,21,74,84,19.6,1015.5,13.3,0
Wanshouxigong,2015,9,14,22,84,61,17.7,1015.8,13.2,0
Wanshouxigong,2015,9,14,23,80,55,17.3,1016,13.4,0
Wanshouxigong,2015,9,15,0,76,55,18.4,1016.4,12.8,0
Wanshouxigong,2015,9,15,1,91,21,16.1,1016.4,13.6,0
Wanshouxigong,2015,9,15,2,89,26,15.4,1016.2,13.6,0
Wanshouxigong,2015,9,15,3,85,29,15,1016.1,13.7,0
Wanshouxigong,2015,9,15,4,86,4,15.1,1016.2,13.8,0
Wanshouxigong,2015,9,15,5,88,2,14.7,1016.5,13.4,0
Wanshouxigong,2015,9,15,6,91,2,14,1016.8,13,0
Wanshouxigong,2015,9,15,7,121,2,15.4,1017.1,13.8,0
Wanshouxigong,2015,9,15,8,137,15,17.4,1017.2,13.1,0
Wanshouxigong,2015,9,15,9,119,44,19.3,1017.5,13.9,0
Wanshouxigong,2015,9,15,10,124,68,21,1017.5,13.9,0
Wanshouxigong,2015,9,15,11,NA,80,22.5,1017,14.6,0
Wanshouxigong,2015,9,15,12,NA,137,24.1,1016.2,14.8,0
Wanshouxigong,2015,9,15,13,82,193,24.4,1015.3,14.2,0
Wanshouxigong,2015,9,15,14,105,215,25.2,1014.6,13.1,0
Wanshouxigong,2015,9,15,15,85,202,25.8,1014,11.9,0
Wanshouxigong,2015,9,15,16,98,213,25.6,1013.7,11.7,0
Wanshouxigong,2015,9,15,17,97,212,25.1,1013.6,11.6,0
Wanshouxigong,2015,9,15,18,91,187,24.4,1013.5,11,0
Wanshouxigong,2015,9,15,19,95,149,22.1,1013.6,11.8,0
Wanshouxigong,2015,9,15,20,112,105,19.3,1014,13.5,0
Wanshouxigong,2015,9,15,21,131,40,17.9,1014.3,14.2,0
Wanshouxigong,2015,9,15,22,106,30,17.2,1014.4,14.5,0
Wanshouxigong,2015,9,15,23,108,3,16.8,1014.5,14.1,0
Wanshouxigong,2015,9,16,0,118,2,16.3,1014.6,14.5,0
Wanshouxigong,2015,9,16,1,114,4,15.9,1014.6,14.3,0
Wanshouxigong,2015,9,16,2,111,3,15.7,1014.5,14.4,0
Wanshouxigong,2015,9,16,3,119,2,15.8,1014.3,14.5,0
Wanshouxigong,2015,9,16,4,129,2,15,1014.4,14.2,0
Wanshouxigong,2015,9,16,5,155,2,14.7,1014.4,14.2,0
Wanshouxigong,2015,9,16,6,160,2,14.2,1014.7,13.6,0
Wanshouxigong,2015,9,16,7,158,28,15.1,1015,14.6,0
Wanshouxigong,2015,9,16,8,154,28,17.3,1015.2,14.6,0
Wanshouxigong,2015,9,16,9,150,33,18.9,1015.4,15,0
Wanshouxigong,2015,9,16,10,157,NA,21,1015.3,15.3,0
Wanshouxigong,2015,9,16,11,167,85,22.9,1015.3,15.5,0
Wanshouxigong,2015,9,16,12,NA,NA,24.6,1014.6,14.7,0
Wanshouxigong,2015,9,16,13,122,NA,25.3,1014.1,14.4,0
Wanshouxigong,2015,9,16,14,104,183,26.2,1013.4,13,0
Wanshouxigong,2015,9,16,15,97,203,26.5,1012.7,13.3,0
Wanshouxigong,2015,9,16,16,98,208,26.3,1012.3,13.1,0
Wanshouxigong,2015,9,16,17,96,194,25.6,1012.1,13.4,0
Wanshouxigong,2015,9,16,18,98,167,24.5,1012.2,13.7,0
Wanshouxigong,2015,9,16,19,104,134,23.9,1012.7,14,0
Wanshouxigong,2015,9,16,20,114,109,22.5,1013.3,14.3,0
Wanshouxigong,2015,9,16,21,141,85,20.1,1013.4,15.7,0
Wanshouxigong,2015,9,16,22,143,58,18.7,1013.6,15.9,0
Wanshouxigong,2015,9,16,23,149,35,17.9,1013.6,15.9,0
Wanshouxigong,2015,9,17,0,153,21,17.8,1013.6,15.8,0
Wanshouxigong,2015,9,17,1,154,7,17.8,1013.7,15.8,0
Wanshouxigong,2015,9,17,2,163,20,18.1,1013.5,15.9,0
Wanshouxigong,2015,9,17,3,167,12,17.5,1013.4,15.8,0
Wanshouxigong,2015,9,17,4,168,7,17.2,1013.6,15.4,0
Wanshouxigong,2015,9,17,5,163,2,16.4,1013.6,15.4,0
